config_id,search_param,search_width,effective_search_width,ablation,beam_width,recall,qps,latency_mean_us,latency_p50_us,latency_p95_us,latency_p99_us,index_size_mb,resident_bytes,peak_rss_bytes,io_requests_per_query,sectors_4k_per_query,bytes_read_per_query,io_wait_us,distance_compute_us,query_prep_us,queue_compute_us,rerank_us,visited_nodes,distance_evaluations,db1_checks,db1_survivors,full4_candidates,full4_page_reads,rerank_candidates,rerank_page_reads,query_count,dataset,method,source_row,qps_units,p95_ms,read_mib,formal_ready,workers,cache_mode,repeat_id,source_run_id,binary_sha256,query_split_sha256
beam1,13,13,,,1,0.9689999999999991,168.1400299341587,187415.09343750004,192294.825,272752.906,320082.77499999997,6387.501987457275,393924616,570990592,38.9025,38.9025,159344.64,182140.5675,1617.3925,2627.94,0.0,0.0,1043.41875,1043.41875,,,,,,,800,agnews,DiskANN-PQ-Disk,3,queries/s,272.752906,0.151962890625,False,32,c0,0,native_integration_query_cache,daff1bfb8e7fce43fd5c4f8ca2651d7e21661efa927dce846e97f1ba88fcb77b,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
beam1,14,14,,,1,0.971624999999999,149.41072399251547,211057.24409374996,206021.913,291124.95999999996,340661.04600000003,6387.501987457275,393924616,570994688,40.8325,40.8325,167249.92,205503.2425,1745.525,2755.2675,0.0,0.0,1082.0325,1082.0325,,,,,,,800,agnews,DiskANN-PQ-Disk,4,queries/s,291.12496,0.159501953125,False,32,c0,0,native_integration_query_cache,daff1bfb8e7fce43fd5c4f8ca2651d7e21661efa927dce846e97f1ba88fcb77b,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
beam1,15,15,,,1,0.973624999999999,142.6857189604042,219271.4990037499,224656.06399999998,354752.63899999997,447531.033,6387.501987457275,393924616,570994688,42.7625,42.7625,175155.2,213958.5525,1724.35375,2578.0675,0.0,0.0,1120.0475,1120.0475,,,,,,,800,agnews,DiskANN-PQ-Disk,5,queries/s,354.752639,0.167041015625,False,32,c0,0,native_integration_query_cache,daff1bfb8e7fce43fd5c4f8ca2651d7e21661efa927dce846e97f1ba88fcb77b,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
beam1,16,16,,,1,0.977124999999999,134.0321660340586,234136.25714874978,229064.326,315114.348,368145.319,6387.501987457275,393924616,571015168,44.7375,44.7375,183244.8,228457.61875,1883.61,2746.74875,0.0,0.0,1159.60125,1159.60125,,,,,,,800,agnews,DiskANN-PQ-Disk,6,queries/s,315.114348,0.174755859375,False,32,c0,0,native_integration_query_cache,daff1bfb8e7fce43fd5c4f8ca2651d7e21661efa927dce846e97f1ba88fcb77b,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
beam1,17,17,,,1,0.9784999999999988,136.44841608283087,230082.8991037498,237120.029,324957.255,367791.31,6387.501987457275,393924616,571015168,46.6675,46.6675,191150.08,224574.3,1876.28,2621.04375,0.0,0.0,1198.0075,1198.0075,,,,,,,800,agnews,DiskANN-PQ-Disk,7,queries/s,324.95725500000003,0.182294921875,False,32,c0,0,native_integration_query_cache,daff1bfb8e7fce43fd5c4f8ca2651d7e21661efa927dce846e97f1ba88fcb77b,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
beam1,18,18,,,1,0.9794999999999989,130.31104688018797,241203.41110374982,249248.599,337460.801,387950.266,6387.501987457275,393924616,571015168,48.58,48.58,198983.68,235579.8325,1952.0825,2653.60375,0.0,0.0,1234.85,1234.85,,,,,,,800,agnews,DiskANN-PQ-Disk,8,queries/s,337.460801,0.189765625,False,32,c0,0,native_integration_query_cache,daff1bfb8e7fce43fd5c4f8ca2651d7e21661efa927dce846e97f1ba88fcb77b,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
beam1,19,19,,,1,0.9808749999999989,114.30385484633942,263599.4408725002,270191.853,379211.512,445058.57999999996,6387.501987457275,393924616,578125824,50.48,50.48,206766.08,257988.7425,1987.93875,2608.49125,0.0,0.0,1270.82125,1270.82125,,,,,,,800,agnews,DiskANN-PQ-Disk,9,queries/s,379.21151199999997,0.1971875,False,32,c0,0,native_integration_query_cache,daff1bfb8e7fce43fd5c4f8ca2651d7e21661efa927dce846e97f1ba88fcb77b,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
beam1,20,20,,,1,0.9822499999999991,117.45098385388067,266930.47416499973,272595.411,374766.26,403081.225,6387.501987457275,393924616,578125824,52.405,52.405,214650.88,260940.14,2144.415,2660.90125,0.0,0.0,1307.515,1307.515,,,,,,,800,agnews,DiskANN-PQ-Disk,10,queries/s,374.76626,0.20470703125,False,32,c0,0,native_integration_query_cache,daff1bfb8e7fce43fd5c4f8ca2651d7e21661efa927dce846e97f1ba88fcb77b,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
beam1,21,21,,,1,0.9826249999999989,114.55903540219919,275415.9783887502,283444.99299999996,380069.961,421057.68100000004,6387.501987457275,393924616,578125824,54.35,54.35,222617.6,269591.4875,2145.43,2660.5425,0.0,0.0,1345.08,1345.08,,,,,,,800,agnews,DiskANN-PQ-Disk,11,queries/s,380.06996100000003,0.2123046875,False,32,c0,0,native_integration_query_cache,daff1bfb8e7fce43fd5c4f8ca2651d7e21661efa927dce846e97f1ba88fcb77b,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
beam1,22,22,,,1,0.9832499999999987,109.9265576106651,284490.28079624986,297635.174,393737.104,439065.283,6387.501987457275,393924616,578125824,56.29,56.29,230563.84,278639.745,2184.65,2655.53625,0.0,0.0,1382.70125,1382.70125,,,,,,,800,agnews,DiskANN-PQ-Disk,12,queries/s,393.737104,0.2198828125,False,32,c0,0,native_integration_query_cache,daff1bfb8e7fce43fd5c4f8ca2651d7e21661efa927dce846e97f1ba88fcb77b,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
beam1,23,23,,,1,0.9843749999999987,99.5482549219159,315026.01937875,312041.70599999995,409478.843,449055.956,6387.501987457275,393924616,578125824,58.2375,58.2375,238540.8,308883.96125,2351.2375,2738.51875,0.0,0.0,1419.43,1419.43,,,,,,,800,agnews,DiskANN-PQ-Disk,13,queries/s,409.478843,0.227490234375,False,32,c0,0,native_integration_query_cache,daff1bfb8e7fce43fd5c4f8ca2651d7e21661efa927dce846e97f1ba88fcb77b,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
beam1,24,24,,,1,0.9859999999999988,100.08047111643782,312081.60563625017,323491.837,417318.751,471579.675,6387.501987457275,393924616,578125824,60.25,60.25,246784.0,306034.67125,2343.62125,2680.32125,0.0,0.0,1457.665,1457.665,,,,,,,800,agnews,DiskANN-PQ-Disk,14,queries/s,417.31875099999996,0.2353515625,False,32,c0,0,native_integration_query_cache,daff1bfb8e7fce43fd5c4f8ca2651d7e21661efa927dce846e97f1ba88fcb77b,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
beam1,25,25,,,1,0.9868749999999991,97.8491369147589,322463.78416375036,331185.886,431142.591,473601.103,6387.501987457275,393924616,578125824,62.1675,62.1675,254638.08,316336.89,2420.3525,2682.35375,0.0,0.0,1493.12,1493.12,,,,,,,800,agnews,DiskANN-PQ-Disk,15,queries/s,431.14259100000004,0.242841796875,False,32,c0,0,native_integration_query_cache,daff1bfb8e7fce43fd5c4f8ca2651d7e21661efa927dce846e97f1ba88fcb77b,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
beam1,26,26,,,1,0.987499999999999,91.86851231578179,342377.05552124995,347509.42600000004,445185.938,492129.048,6387.501987457275,393924616,578125824,64.1225,64.1225,262645.76,336122.46625,2503.75875,2720.04,0.0,0.0,1529.94875,1529.94875,,,,,,,800,agnews,DiskANN-PQ-Disk,16,queries/s,445.185938,0.250478515625,False,32,c0,0,native_integration_query_cache,daff1bfb8e7fce43fd5c4f8ca2651d7e21661efa927dce846e97f1ba88fcb77b,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
beam1,27,27,,,1,0.9876249999999991,93.4301274405414,336870.28006624966,348912.51499999996,446902.764,505114.63599999994,6387.501987457275,393924616,578125824,66.0675,66.0675,270612.48,330729.0625,2503.77125,2615.48125,0.0,0.0,1566.3525,1566.3525,,,,,,,800,agnews,DiskANN-PQ-Disk,17,queries/s,446.90276400000005,0.258076171875,False,32,c0,0,native_integration_query_cache,daff1bfb8e7fce43fd5c4f8ca2651d7e21661efa927dce846e97f1ba88fcb77b,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
beam1,28,28,,,1,0.9882499999999989,89.39016539702519,351557.18532875,363672.398,466396.992,520336.409,6387.501987457275,393924616,578125824,68.03,68.03,278650.88,345278.3025,2592.71375,2663.25875,0.0,0.0,1602.9,1602.9,,,,,,,800,agnews,DiskANN-PQ-Disk,18,queries/s,466.396992,0.2657421875,False,32,c0,0,native_integration_query_cache,daff1bfb8e7fce43fd5c4f8ca2651d7e21661efa927dce846e97f1ba88fcb77b,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
beam1,29,29,,,1,0.9888749999999991,82.09357068922507,384245.79151624977,384765.30799999996,490034.63899999997,532256.69,6387.501987457275,393924616,578125824,69.985,69.985,286658.56,377731.67,2716.5725,2758.91375,0.0,0.0,1638.7325,1638.7325,,,,,,,800,agnews,DiskANN-PQ-Disk,19,queries/s,490.03463899999997,0.27337890625,False,32,c0,0,native_integration_query_cache,daff1bfb8e7fce43fd5c4f8ca2651d7e21661efa927dce846e97f1ba88fcb77b,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
beam1,30,30,,,1,0.9891249999999989,79.7917423317006,394741.2326175003,394511.414,498604.116,535699.421,6387.501987457275,393924616,578125824,71.9525,71.9525,294717.44,388143.83125,2788.68,2777.49875,0.0,0.0,1674.6025,1674.6025,,,,,,,800,agnews,DiskANN-PQ-Disk,20,queries/s,498.604116,0.281064453125,False,32,c0,0,native_integration_query_cache,daff1bfb8e7fce43fd5c4f8ca2651d7e21661efa927dce846e97f1ba88fcb77b,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
beam1,40,40,,,1,0.993499999999999,63.643168385623966,495136.36972250044,504281.294,624579.479,677851.192,6387.501987457275,393924616,578125824,91.56,91.56,375029.76,488014.08875,3382.84375,2709.50875,0.0,0.0,2022.765,2022.765,,,,,,,800,agnews,DiskANN-PQ-Disk,21,queries/s,624.5794790000001,0.35765625,False,32,c0,0,native_integration_query_cache,daff1bfb8e7fce43fd5c4f8ca2651d7e21661efa927dce846e97f1ba88fcb77b,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
beam1,50,50,,,1,0.9953749999999992,50.42316513435835,624317.0553775,631171.32,817099.217,931190.07,6387.501987457275,393924616,578125824,111.3375,111.3375,456038.4,616581.04125,3981.5925,2721.83875,0.0,0.0,2361.9775,2361.9775,,,,,,,800,agnews,DiskANN-PQ-Disk,22,queries/s,817.099217,0.434912109375,False,32,c0,0,native_integration_query_cache,daff1bfb8e7fce43fd5c4f8ca2651d7e21661efa927dce846e97f1ba88fcb77b,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
beam1,60,60,,,1,0.9959999999999992,43.60754548685627,723238.3770137505,740702.625,873151.676,958843.6190000001,6387.501987457275,393924616,578125824,131.13,131.13,537108.48,714908.2525,4596.18625,2695.395,0.0,0.0,2692.32,2692.32,,,,,,,800,agnews,DiskANN-PQ-Disk,23,queries/s,873.151676,0.5122265625,False,32,c0,0,native_integration_query_cache,daff1bfb8e7fce43fd5c4f8ca2651d7e21661efa927dce846e97f1ba88fcb77b,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
beam1,70,70,,,1,0.9964999999999994,36.88094245208129,856298.4515862495,853432.2640000001,990854.344,1049829.935,6387.501987457275,393924616,578125824,150.9225,150.9225,618178.56,847221.6375,5283.54375,2747.67375,0.0,0.0,3011.51875,3011.51875,,,,,,,800,agnews,DiskANN-PQ-Disk,24,queries/s,990.8543440000001,0.589541015625,False,32,c0,0,native_integration_query_cache,daff1bfb8e7fce43fd5c4f8ca2651d7e21661efa927dce846e97f1ba88fcb77b,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
beam1,80,80,,,1,0.9967499999999994,32.40983689416977,973380.5397775004,973412.357,1113558.082,1166789.405,6387.501987457275,393924616,578125824,170.85,170.85,699801.6,963791.19125,5825.25125,2728.51,0.0,0.0,3325.36875,3325.36875,,,,,,,800,agnews,DiskANN-PQ-Disk,25,queries/s,1113.558082,0.6673828125,False,32,c0,0,native_integration_query_cache,daff1bfb8e7fce43fd5c4f8ca2651d7e21661efa927dce846e97f1ba88fcb77b,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
beam1,90,90,,,1,0.9972499999999995,28.914478863619987,1092294.135513748,1091779.124,1245938.969,1325173.771,6387.501987457275,393924616,578125824,190.7125,190.7125,781158.4,1082058.535,6440.57,2755.45,0.0,0.0,3629.93125,3629.93125,,,,,,,800,agnews,DiskANN-PQ-Disk,26,queries/s,1245.938969,0.744970703125,False,32,c0,0,native_integration_query_cache,daff1bfb8e7fce43fd5c4f8ca2651d7e21661efa927dce846e97f1ba88fcb77b,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
beam1,100,100,,,1,0.9973749999999996,26.253125629904883,1201510.590773751,1202046.018,1363976.69,1452026.192,6387.501987457275,393924616,578125824,210.61,210.61,862658.56,1190847.9775,7006.2,2614.305,0.0,0.0,3931.445,3931.445,,,,,,,800,agnews,DiskANN-PQ-Disk,27,queries/s,1363.97669,0.8226953125,False,32,c0,0,native_integration_query_cache,daff1bfb8e7fce43fd5c4f8ca2651d7e21661efa927dce846e97f1ba88fcb77b,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
beam1,140,140,,,1,0.9979999999999997,20.1146843854452,1572333.2171249997,1578606.762,1768920.9259999997,1825687.034,6387.501987457275,393924616,578125824,290.21,290.21,1188700.16,1522231.4725,46783.99125,2272.2925,0.0,0.0,4600.015,4600.015,,,,,,,800,agnews,DiskANN-PQ-Disk,28,queries/s,1768.9209259999998,1.1336328125,False,32,c0,0,native_integration_query_cache,daff1bfb8e7fce43fd5c4f8ca2651d7e21661efa927dce846e97f1ba88fcb77b,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
beam1,180,180,,,1,0.9979999999999997,17.867326204112647,1764181.8913487515,1762713.282,2003159.462,2109051.363,6387.501987457275,393924616,604278784,369.93,369.93,1515233.28,1685726.37875,75318.93625,2132.2375,0.0,0.0,4600.015,4600.015,,,,,,,800,agnews,DiskANN-PQ-Disk,29,queries/s,2003.159462,1.4450390625,False,32,c0,0,native_integration_query_cache,daff1bfb8e7fce43fd5c4f8ca2651d7e21661efa927dce846e97f1ba88fcb77b,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
beam1,220,220,,,1,0.9982499999999997,15.783655059191005,2000766.5983449973,1985762.293,2331425.5130000003,2578969.481,6387.501987457275,393924616,642899968,449.735,449.735,1842114.56,1842114.79875,155318.34375,2380.37625,0.0,0.0,4600.015,4600.015,,,,,,,800,agnews,DiskANN-PQ-Disk,30,queries/s,2331.425513,1.75677734375,False,32,c0,0,native_integration_query_cache,daff1bfb8e7fce43fd5c4f8ca2651d7e21661efa927dce846e97f1ba88fcb77b,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
beam1,260,260,,,1,0.9981249999999997,14.403463025220098,2185334.824412497,2192904.216,2473950.1,2601437.282,6387.501987457275,393924616,663662592,529.5625,529.5625,2169088.0,1964395.675,217450.0425,2476.9975,0.0,0.0,4600.015,4600.015,,,,,,,800,agnews,DiskANN-PQ-Disk,31,queries/s,2473.9501,2.068603515625,False,32,c0,0,native_integration_query_cache,daff1bfb8e7fce43fd5c4f8ca2651d7e21661efa927dce846e97f1ba88fcb77b,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
beam1,300,300,,,1,0.9981249999999997,13.391674998650332,2353471.414153746,2351761.265,2693004.34,2823108.3520000004,6387.501987457275,393924616,702373888,609.395,609.395,2496081.92,2069334.925,280820.7275,2386.04,0.0,0.0,4600.015,4600.015,,,,,,,800,agnews,DiskANN-PQ-Disk,32,queries/s,2693.00434,2.38044921875,False,32,c0,0,native_integration_query_cache,daff1bfb8e7fce43fd5c4f8ca2651d7e21661efa927dce846e97f1ba88fcb77b,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
beam1,340,340,,,1,0.9982499999999997,12.26766896672462,2570156.2098650024,2573800.5149999997,2926327.656,3087250.878,6387.501987457275,393924616,726507520,689.25,689.25,2823168.0,2198262.85625,368464.08375,2487.995,0.0,0.0,4600.015,4600.015,,,,,,,800,agnews,DiskANN-PQ-Disk,33,queries/s,2926.327656,2.6923828125,False,32,c0,0,native_integration_query_cache,daff1bfb8e7fce43fd5c4f8ca2651d7e21661efa927dce846e97f1ba88fcb77b,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
beam1,380,380,,,1,0.9982499999999997,11.246525451894392,2803357.6226425003,2789834.903,3307335.046,3567532.19,6387.501987457275,393924616,754659328,769.1575,769.1575,3150469.12,2355918.16,444007.75625,2505.38875,0.0,0.0,4600.015,4600.015,,,,,,,800,agnews,DiskANN-PQ-Disk,34,queries/s,3307.335046,3.004521484375,False,32,c0,0,native_integration_query_cache,daff1bfb8e7fce43fd5c4f8ca2651d7e21661efa927dce846e97f1ba88fcb77b,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
beam1,420,420,,,1,0.9981249999999997,10.541366328443548,2988636.1381312544,2981102.282,3441851.952,3639742.355,6387.501987457275,393924616,779386880,849.0375,849.0375,3477657.6,2453992.04875,531143.08125,2498.2525,0.0,0.0,4600.015,4600.015,,,,,,,800,agnews,DiskANN-PQ-Disk,35,queries/s,3441.851952,3.316552734375,False,32,c0,0,native_integration_query_cache,daff1bfb8e7fce43fd5c4f8ca2651d7e21661efa927dce846e97f1ba88fcb77b,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
beam1,460,460,,,1,0.9981249999999997,9.964643786724439,3155817.5837374995,3158501.946,3606255.8770000003,3747109.6739999996,6387.501987457275,393924616,814084096,928.94,928.94,3804938.24,2500632.6725,651770.92125,2503.62875,0.0,0.0,4600.015,4600.015,,,,,,,800,agnews,DiskANN-PQ-Disk,36,queries/s,3606.2558770000005,3.628671875,False,32,c0,0,native_integration_query_cache,daff1bfb8e7fce43fd5c4f8ca2651d7e21661efa927dce846e97f1ba88fcb77b,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
beam1,500,500,,,1,0.9981249999999997,9.417379523936502,3349375.0493874974,3361949.2879999997,3857594.058,4132190.829,6387.501987457275,393924616,820428800,1008.8575,1008.8575,4132280.32,2579223.1275,766848.80625,2396.0825,0.0,0.0,4600.015,4600.015,,,,,,,800,agnews,DiskANN-PQ-Disk,37,queries/s,3857.594058,3.940849609375,False,32,c0,0,native_integration_query_cache,daff1bfb8e7fce43fd5c4f8ca2651d7e21661efa927dce846e97f1ba88fcb77b,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
beam1,540,540,,,1,0.9981249999999996,8.732515539742023,3604304.398421251,3580067.393,4223170.992,4963351.653,6387.501987457275,393924616,890695680,1088.7675,1088.7675,4459591.68,2707423.3825,893272.33125,2477.25125,0.0,0.0,4600.015,4600.015,,,,,,,800,agnews,DiskANN-PQ-Disk,38,queries/s,4223.170991999999,4.252998046875,False,32,c0,0,native_integration_query_cache,daff1bfb8e7fce43fd5c4f8ca2651d7e21661efa927dce846e97f1ba88fcb77b,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
beam1,580,580,,,1,0.9981249999999996,8.419347954854565,3745699.3737324965,3746378.371,4261347.899,4520386.738,6387.501987457275,393924616,903032832,1168.675,1168.675,4786892.8,2773293.53625,968923.38375,2488.92625,0.0,0.0,4600.015,4600.015,,,,,,,800,agnews,DiskANN-PQ-Disk,39,queries/s,4261.347899,4.56513671875,False,32,c0,0,native_integration_query_cache,daff1bfb8e7fce43fd5c4f8ca2651d7e21661efa927dce846e97f1ba88fcb77b,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
QG_R64_EF400_t3,ef=1,1,,,1,0.36425,40.4204,709627,816265,975286,1030400.0,12021.6,8192,159870976,67.29,269.16,1102480.0,706604,709541,80.4168,709541,5.4683,5.11875,5.11875,,,,,,,800,agnews,SymphonyQG-DiskPort,0,queries/s,975.286,1.0514068603515625,False,32,c0,0,native_integration_query_cache,ddb2671e28b68a35ed366acbf8411ddcdf506db63f982842299aea0b9433bd5c,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
QG_R64_EF400_t3,ef=2,2,,,1,0.491,38.8727,738945,833602,1002980.0,1064740.0,12021.6,8192,163659776,61.675,246.7,1010480.0,735986,738858,80.1196,738858,6.12572,7.27125,7.27125,,,,,,,800,agnews,SymphonyQG-DiskPort,1,queries/s,1002.98,0.9636688232421875,False,32,c0,0,native_integration_query_cache,ddb2671e28b68a35ed366acbf8411ddcdf506db63f982842299aea0b9433bd5c,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
QG_R64_EF400_t3,ef=3,3,,,1,0.535625,44.7728,636630,803335,982740,1041260.0,12021.6,8192,163659776,52.8675,211.47,866181,633746,636540,84.0354,636540,6.22638,8.6325,8.6325,,,,,,,800,agnews,SymphonyQG-DiskPort,2,queries/s,982.74,0.826054573059082,False,32,c0,0,native_integration_query_cache,ddb2671e28b68a35ed366acbf8411ddcdf506db63f982842299aea0b9433bd5c,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
QG_R64_EF400_t3,ef=4,4,,,1,0.551125,54.7796,503798,708504,937666,989177,12021.6,8192,163659776,42.7675,171.07,700703,500889,503717,74.2688,503717,6.46015,9.505,9.505,,,,,,,800,agnews,SymphonyQG-DiskPort,3,queries/s,937.666,0.6682424545288086,False,32,c0,0,native_integration_query_cache,ddb2671e28b68a35ed366acbf8411ddcdf506db63f982842299aea0b9433bd5c,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
QG_R64_EF400_t3,ef=5,5,,,1,0.564375,70.4476,377286,146046,903477,973861,12021.6,8192,163659776,33.0087,132.035,540815,374530,377199,80.5658,377199,6.74737,10.32,10.32,,,,,,,800,agnews,SymphonyQG-DiskPort,4,queries/s,903.477,0.5157613754272461,False,32,c0,0,native_integration_query_cache,ddb2671e28b68a35ed366acbf8411ddcdf506db63f982842299aea0b9433bd5c,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
QG_R64_EF400_t3,ef=6,6,,,1,0.587875,93.4586,263957,120137,861370,949302,12021.6,8192,163659776,26.145,104.58,428360,260704,263854,95.3094,263854,7.71773,11.0237,11.0237,,,,,,,800,agnews,SymphonyQG-DiskPort,5,queries/s,861.37,0.40851593017578125,False,32,c0,0,native_integration_query_cache,ddb2671e28b68a35ed366acbf8411ddcdf506db63f982842299aea0b9433bd5c,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
QG_R64_EF400_t3,ef=7,7,,,1,0.6105,112.045,201810,114268,795538,887060,12021.6,8192,163659776,21.3637,85.455,350024,198793,201719,83.682,201719,7.08117,11.6475,11.6475,,,,,,,800,agnews,SymphonyQG-DiskPort,6,queries/s,795.538,0.33380889892578125,False,32,c0,0,native_integration_query_cache,ddb2671e28b68a35ed366acbf8411ddcdf506db63f982842299aea0b9433bd5c,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
QG_R64_EF400_t3,ef=8,8,,,1,0.644625,124.613,167260,113521,729733,822815,12021.6,8192,163659776,18.4075,73.63,301588,164225,167156,96.6669,167156,8.0684,12.325,12.325,,,,,,,800,agnews,SymphonyQG-DiskPort,7,queries/s,729.733,0.2876167297363281,False,32,c0,0,native_integration_query_cache,ddb2671e28b68a35ed366acbf8411ddcdf506db63f982842299aea0b9433bd5c,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
