layer,dataset,method,storage_mode,phase,run_id,repeat_id,workers,search_dram_budget_gib,config_id,search_param,search_width,ablation,cache_mode,beam_width,recall,qps,latency_mean_us,latency_p50_us,latency_p95_us,latency_p99_us,fixed_candidate_recall_at_10,mean_relative_error,p95_relative_error,pairwise_flip_rate,index_size_mb,resident_bytes,cache_bytes,cache_nodes,peak_rss_bytes,ours_4bit_payload_bytes,ours_8bit_payload_bytes,ours_adjacency_bytes,ours_fp32_base_bytes,io_requests_per_query,sectors_4k_per_query,bytes_read_per_query,io_wait_us,distance_compute_us,query_prep_us,queue_compute_us,rerank_us,visited_nodes,distance_evaluations,db1_checks,db1_survivors,full4_candidates,full4_page_reads,rerank_candidates,rerank_page_reads,query_count,source_suite,source_kernel,implementation_fingerprint,native_binary_sha256,input_manifest_sha256,source_index_manifest_sha256,query_split_sha256,query_order_sha256,query_order_seed,shared_graph_sha256,source_graph_sha256,graph_role,direct_io,native_aio,page_size,formal_ready,artifact_path,implementation_parity,git_commit,method_display
05c,agnews,Ours-Disk,hybrid_disk,,agnews_05c_rerun_20260901_152210,,32,2.0,beam1,25,25,db1+coalescing+reuse,standard,1,0.98175,123.987084971,216267.4434,203794.766,371201.02,456815.63,,,,,1360.851931572,1019435246,26259456.0,76932.0,305573888,407003078.0,905562614.0,262619136.0,0.0,446.00625,446.04125,1826984.96,214999.40286,203.21229375,83.60502125,393.2382425,103.37491125,1184.2725,342.845,1183.2725,417.6425,418.6425,418.44125,25.0,0.0,800,,ExRaBitQ4 symmetric Vamana + DB1 x INT8 production search,05c-ours-release-native-odirect-v2,,,,,,,,,,True,True,4096,,,passed,b50cf04323ed5196b80e97cf7e6cbdceccffacc7,Ours-Disk
05c,agnews,Ours-Disk,hybrid_disk,,agnews_05c_rerun_20260901_152210,,32,2.0,beam1,26,26,db1+coalescing+reuse,standard,1,0.98225,121.874769216,221984.14225875,209170.941,388870.934,467806.35,,,,,1360.851931572,1019435246,26259456.0,76932.0,307671040,407003078.0,905562614.0,262619136.0,0.0,452.94,452.97875,1855400.96,220661.8126725,215.27121625,85.36179625,406.56099625,110.74988625,1211.10875,350.43375,1210.10875,423.70875,424.70875,424.4975,26.0,0.0,800,,ExRaBitQ4 symmetric Vamana + DB1 x INT8 production search,05c-ours-release-native-odirect-v2,,,,,,,,,,True,True,4096,,,passed,b50cf04323ed5196b80e97cf7e6cbdceccffacc7,Ours-Disk
05c,agnews,Ours-Disk,hybrid_disk,,agnews_05c_rerun_20260901_152210,,32,2.0,beam1,27,27,db1+coalescing+reuse,standard,1,0.982875,121.060531068,225028.47052,215494.549,384171.998,487551.33,,,,,1360.851931572,1019435246,26259456.0,76932.0,309202944,407003078.0,905562614.0,262619136.0,0.0,459.8825,459.92375,1883847.68,223721.84969375,209.61453375,83.54294125,410.52886625,111.596765,1238.88125,358.1275,1237.88125,429.77625,430.77625,430.56,27.0,0.0,800,,ExRaBitQ4 symmetric Vamana + DB1 x INT8 production search,05c-ours-release-native-odirect-v2,,,,,,,,,,True,True,4096,,,passed,b50cf04323ed5196b80e97cf7e6cbdceccffacc7,Ours-Disk
05c,agnews,Ours-Disk,hybrid_disk,,agnews_05c_rerun_20260901_152210,,32,2.0,beam1,28,28,db1+coalescing+reuse,standard,1,0.983375,115.470743663,234731.31970375,226326.072,384237.232,480745.966,,,,,1360.851931572,1019435246,26259456.0,76932.0,311128064,407003078.0,905562614.0,262619136.0,0.0,466.57375,466.615,1911255.04,233346.296575,220.5228125,87.0679975,430.56546125,118.06270375,1265.66875,365.45375,1264.66875,435.605,436.605,436.38625,28.0,0.0,800,,ExRaBitQ4 symmetric Vamana + DB1 x INT8 production search,05c-ours-release-native-odirect-v2,,,,,,,,,,True,True,4096,,,passed,b50cf04323ed5196b80e97cf7e6cbdceccffacc7,Ours-Disk
05c,agnews,Ours-Disk,hybrid_disk,,agnews_05c_rerun_20260901_152210,,32,2.0,beam1,29,29,db1+coalescing+reuse,standard,1,0.983875,117.710606366,230245.9757275,217754.422,393284.952,487932.84,,,,,1360.851931572,1019435246,26259456.0,76932.0,313286656,407003078.0,905562614.0,262619136.0,0.0,473.52375,473.565,1939722.24,228932.215615,210.97255875,82.6842025,420.64287625,114.70973125,1292.15125,372.9025,1291.15125,441.68,442.68,442.4525,29.0,0.0,800,,ExRaBitQ4 symmetric Vamana + DB1 x INT8 production search,05c-ours-release-native-odirect-v2,,,,,,,,,,True,True,4096,,,passed,b50cf04323ed5196b80e97cf7e6cbdceccffacc7,Ours-Disk
05c,agnews,Ours-Disk,hybrid_disk,,agnews_05c_rerun_20260901_152210,,32,2.0,beam1,30,30,db1+coalescing+reuse,standard,1,0.984,113.37672313,240307.8148725,230225.822,387750.843,492038.494,,,,,1360.851931572,1019435246,26259456.0,76932.0,315420672,407003078.0,905562614.0,262619136.0,0.0,479.78875,479.83,1965383.68,238965.743585,216.9085375,82.40313375,428.225145,120.08973125,1317.64625,379.91875,1316.64625,447.11,448.11,447.87375,30.0,0.0,800,,ExRaBitQ4 symmetric Vamana + DB1 x INT8 production search,05c-ours-release-native-odirect-v2,,,,,,,,,,True,True,4096,,,passed,b50cf04323ed5196b80e97cf7e6cbdceccffacc7,Ours-Disk
05c,agnews,Ours-Disk,hybrid_disk,,agnews_05c_rerun_20260901_152210,,32,2.0,beam1,40,40,db1+coalescing+reuse,standard,1,0.986875,94.529625249,286783.6831275,277295.004,455588.79,529243.73,,,,,1360.851931572,1019435246,26259456.0,76932.0,322809856,407003078.0,905562614.0,262619136.0,0.0,541.2975,541.345,2217349.12,285167.07700375,245.3270125,85.2594375,526.87212875,156.81695625,1576.33875,446.79,1575.33875,499.87875,500.87875,500.56625,40.0,0.0,800,,ExRaBitQ4 symmetric Vamana + DB1 x INT8 production search,05c-ours-release-native-odirect-v2,,,,,,,,,,True,True,4096,,,passed,b50cf04323ed5196b80e97cf7e6cbdceccffacc7,Ours-Disk
05c,agnews,Ours-Disk,hybrid_disk,,agnews_05c_rerun_20260901_152210,,32,2.0,beam1,50,50,db1+coalescing+reuse,standard,1,0.989125,81.830583733,333116.0340025,322177.188,513938.585,618221.491,,,,,1360.851931572,1019435246,26259456.0,76932.0,335126528,407003078.0,905562614.0,262619136.0,0.0,597.5225,597.58,2447687.68,331220.06562875,273.9545175,86.69957125,628.12693625,199.77493875,1824.60375,505.03625,1823.60375,547.33125,548.33125,547.9375,50.0,0.0,800,,ExRaBitQ4 symmetric Vamana + DB1 x INT8 production search,05c-ours-release-native-odirect-v2,,,,,,,,,,True,True,4096,,,passed,b50cf04323ed5196b80e97cf7e6cbdceccffacc7,Ours-Disk
05c,agnews,Ours-Disk,hybrid_disk,,agnews_05c_rerun_20260901_152210,,32,2.0,beam1,60,60,db1+coalescing+reuse,standard,1,0.991,73.55526895,374912.057145,360237.722,605731.495,714418.6,,,,,1360.851931572,1019435246,26259456.0,76932.0,349773824,407003078.0,905562614.0,262619136.0,0.0,650.3775,650.445,2664222.72,372961.1712575,272.56278625,79.60612625,661.10344125,219.53345375,2068.5625,556.18625,2067.5625,591.41375,592.41375,591.94,60.0,0.0,800,,ExRaBitQ4 symmetric Vamana + DB1 x INT8 production search,05c-ours-release-native-odirect-v2,,,,,,,,,,True,True,4096,,,passed,b50cf04323ed5196b80e97cf7e6cbdceccffacc7,Ours-Disk
05c,agnews,Ours-Disk,hybrid_disk,,agnews_05c_rerun_20260901_152210,,32,2.0,beam1,70,70,db1+coalescing+reuse,standard,1,0.991625,67.497688715,404398.1412,382687.85,656497.987,787286.315,,,,,1360.851931572,1019435246,26259456.0,76932.0,362348544,407003078.0,905562614.0,262619136.0,0.0,700.49875,700.56875,2869529.6,402182.936755,310.41894125,85.23514375,762.7677575,267.4638475,2308.23625,602.84375,2307.23625,632.6825,633.6825,633.14625,70.0,0.0,800,,ExRaBitQ4 symmetric Vamana + DB1 x INT8 production search,05c-ours-release-native-odirect-v2,,,,,,,,,,True,True,4096,,,passed,b50cf04323ed5196b80e97cf7e6cbdceccffacc7,Ours-Disk
05c,agnews,Ours-Disk,hybrid_disk,,agnews_05c_rerun_20260901_152210,,32,2.0,beam1,80,80,db1+coalescing+reuse,standard,1,0.992125,63.169592553,437607.2871225,426784.447,681258.696,813180.459,,,,,1360.851931572,1019435246,26259456.0,76932.0,373583872,407003078.0,905562614.0,262619136.0,0.0,748.87625,748.95,3067699.2,435200.24648625,333.2707675,86.2985625,824.7300175,302.42626375,2539.5425,646.56,2538.5425,672.21625,673.21625,672.61375,80.0,0.0,800,,ExRaBitQ4 symmetric Vamana + DB1 x INT8 production search,05c-ours-release-native-odirect-v2,,,,,,,,,,True,True,4096,,,passed,b50cf04323ed5196b80e97cf7e6cbdceccffacc7,Ours-Disk
05c,agnews,Ours-Disk,hybrid_disk,,agnews_05c_rerun_20260901_152210,,32,2.0,beam1,90,90,db1+coalescing+reuse,standard,1,0.99225,56.881473919,485835.008007499,462630.214,746317.648,863929.01,,,,,1360.851931572,1019435246,26259456.0,76932.0,387571712,407003078.0,905562614.0,262619136.0,0.0,796.81375,796.89375,3264076.8,483227.01145,348.97065875,86.54980375,896.8398075,340.245955,2768.1,689.10125,2767.1,711.32,712.32,711.655,90.0,0.0,800,,ExRaBitQ4 symmetric Vamana + DB1 x INT8 production search,05c-ours-release-native-odirect-v2,,,,,,,,,,True,True,4096,,,passed,b50cf04323ed5196b80e97cf7e6cbdceccffacc7,Ours-Disk
05c,agnews,Ours-Disk,hybrid_disk,,agnews_05c_rerun_20260901_152210,,32,2.0,beam1,100,100,db1+coalescing+reuse,standard,1,0.992625,52.538169707,528578.996767501,507331.872,819146.807,998385.226,,,,,1360.851931572,1019435246,26259456.0,76932.0,399060992,407003078.0,905562614.0,262619136.0,0.0,843.3125,843.39625,3454551.04,525718.97597875,381.711945,90.07899625,965.419045,382.736885,2991.68125,729.13125,2990.68125,748.9925,749.9925,749.24125,100.0,0.0,800,,ExRaBitQ4 symmetric Vamana + DB1 x INT8 production search,05c-ours-release-native-odirect-v2,,,,,,,,,,True,True,4096,,,passed,b50cf04323ed5196b80e97cf7e6cbdceccffacc7,Ours-Disk
05c,agnews,Ours-Disk,hybrid_disk,,agnews_05c_rerun_20260901_152210,,32,2.0,beam1,140,140,db1+coalescing+reuse,standard,1,0.99375,41.202420993,663804.30302,646663.579,975481.438,1210044.135,,,,,1360.851931572,1019435246,26259456.0,76932.0,432484352,407003078.0,905562614.0,262619136.0,0.0,1025.9575,1026.0475,4202690.56,660277.09712375,459.19293625,91.7177575,1271.01847625,391.78087875,3858.26625,881.46125,3857.26625,896.37125,897.37125,896.26125,100.0,0.0,800,,ExRaBitQ4 symmetric Vamana + DB1 x INT8 production search,05c-ours-release-native-odirect-v2,,,,,,,,,,True,True,4096,,,passed,b50cf04323ed5196b80e97cf7e6cbdceccffacc7,Ours-Disk
05c,agnews,Ours-Disk,hybrid_disk,,agnews_05c_rerun_20260901_152210,,32,2.0,beam1,180,180,db1+coalescing+reuse,standard,1,0.993875,32.737947708,853697.85056,818597.297,1291807.694,1525726.008,,,,,1360.851931572,1019435246,26259456.0,76932.0,471498752,407003078.0,905562614.0,262619136.0,0.0,1203.6625,1203.76875,4930636.8,849527.02789625,542.7148125,92.67697875,1537.66083375,392.92779,4683.37125,1026.63375,4682.37125,1038.75375,1039.75375,1038.265,100.0,0.0,800,,ExRaBitQ4 symmetric Vamana + DB1 x INT8 production search,05c-ours-release-native-odirect-v2,,,,,,,,,,True,True,4096,,,passed,b50cf04323ed5196b80e97cf7e6cbdceccffacc7,Ours-Disk
05c,agnews,Ours-Disk,hybrid_disk,,agnews_05c_rerun_20260901_152210,,32,2.0,beam1,220,220,db1+coalescing+reuse,standard,1,0.994375,29.282183355,949165.199483751,920883.135,1365223.214,1598439.997,,,,,1360.851931572,1019435246,26259456.0,76932.0,511320064,407003078.0,905562614.0,262619136.0,0.0,1380.15875,1380.2825,5653637.12,943877.726562501,615.62479625,95.38126,1867.39705125,430.61943125,5480.40375,1169.16625,5479.40375,1179.9075,1180.9075,1179.0,100.0,0.0,800,,ExRaBitQ4 symmetric Vamana + DB1 x INT8 production search,05c-ours-release-native-odirect-v2,,,,,,,,,,True,True,4096,,,passed,b50cf04323ed5196b80e97cf7e6cbdceccffacc7,Ours-Disk
05c,agnews,Ours-Disk,hybrid_disk,,agnews_05c_rerun_20260901_152210,,32,2.0,beam1,260,260,db1+coalescing+reuse,standard,1,0.994375,26.502665558,1039661.283210001,1025307.789,1498031.033,1748475.667,,,,,1360.851931572,1019435246,26259456.0,76932.0,548220928,407003078.0,905562614.0,262619136.0,0.0,1556.2,1556.3325,6374737.92,1033925.016692501,703.54539125,102.28936375,2163.08102625,412.42848,6256.46875,1310.66,6255.46875,1320.74875,1321.74875,1319.33625,100.0,0.0,800,,ExRaBitQ4 symmetric Vamana + DB1 x INT8 production search,05c-ours-release-native-odirect-v2,,,,,,,,,,True,True,4096,,,passed,b50cf04323ed5196b80e97cf7e6cbdceccffacc7,Ours-Disk
05c,agnews,Ours-Disk,hybrid_disk,,agnews_05c_rerun_20260901_152210,,32,2.0,beam1,300,300,db1+coalescing+reuse,standard,1,0.994375,23.769774294,1166665.54585,1145768.768,1667682.381,1875742.383,,,,,1360.851931572,1019435246,26259456.0,76932.0,584110080,407003078.0,905562614.0,262619136.0,0.0,1731.9925,1732.1375,7094835.2,1159643.4666225,788.76751375,105.61797875,2720.6728825,446.33325875,7018.39125,1451.67,7017.39125,1461.385,1462.385,1459.42,100.0,0.0,800,,ExRaBitQ4 symmetric Vamana + DB1 x INT8 production search,05c-ours-release-native-odirect-v2,,,,,,,,,,True,True,4096,,,passed,b50cf04323ed5196b80e97cf7e6cbdceccffacc7,Ours-Disk
05c,agnews,Ours-Disk,hybrid_disk,,agnews_05c_rerun_20260901_152210,,32,2.0,beam1,340,340,db1+coalescing+reuse,standard,1,0.994375,21.493792066,1292433.673992499,1245111.846,1914990.485,2183225.879,,,,,1360.851931572,1019435246,26259456.0,76932.0,621817856,407003078.0,905562614.0,262619136.0,0.0,1907.1525,1907.30875,7812336.64,1285259.09320125,873.89875625,106.58336375,2715.322355,427.5310575,7764.36,1592.13875,7763.36,1601.495,1602.495,1598.90375,100.0,0.0,800,,ExRaBitQ4 symmetric Vamana + DB1 x INT8 production search,05c-ours-release-native-odirect-v2,,,,,,,,,,True,True,4096,,,passed,b50cf04323ed5196b80e97cf7e6cbdceccffacc7,Ours-Disk
05c,agnews,Ours-Disk,hybrid_disk,,agnews_05c_rerun_20260901_152210,,32,2.0,beam1,380,380,db1+coalescing+reuse,standard,1,0.994375,19.317960732,1447074.131355001,1409036.373,2096213.032,2408109.584,,,,,1360.851931572,1019435246,26259456.0,76932.0,656990208,407003078.0,905562614.0,262619136.0,0.0,2080.5675,2080.73,8522670.08,1439107.358321249,952.26878125,106.98806,3050.01150625,436.52488,8490.7625,1730.785,8489.7625,1740.02875,1741.02875,1736.75875,100.0,0.0,800,,ExRaBitQ4 symmetric Vamana + DB1 x INT8 production search,05c-ours-release-native-odirect-v2,,,,,,,,,,True,True,4096,,,passed,b50cf04323ed5196b80e97cf7e6cbdceccffacc7,Ours-Disk
05c,agnews,Ours-Disk,hybrid_disk,,agnews_05c_rerun_20260901_152210,,32,2.0,beam1,420,420,db1+coalescing+reuse,standard,1,0.994375,17.993641488,1557234.3831,1531970.768,2203110.001,2474872.651,,,,,1360.851931572,1019435246,26259456.0,76932.0,688967680,407003078.0,905562614.0,262619136.0,0.0,2253.21625,2253.38625,9229870.08,1548289.52319125,1039.61795875,107.30760875,3386.58076375,457.25553625,9207.965,1868.905,9206.965,1877.88,1878.88,1873.8825,100.0,0.0,800,,ExRaBitQ4 symmetric Vamana + DB1 x INT8 production search,05c-ours-release-native-odirect-v2,,,,,,,,,,True,True,4096,,,passed,b50cf04323ed5196b80e97cf7e6cbdceccffacc7,Ours-Disk
05c,agnews,Ours-Disk,hybrid_disk,,agnews_05c_rerun_20260901_152210,,32,2.0,beam1,460,460,db1+coalescing+reuse,standard,1,0.994375,16.534414896,1686921.5429425,1653870.989,2323075.141,2568228.885,,,,,1360.851931572,1019435246,26259456.0,76932.0,718196736,407003078.0,905562614.0,262619136.0,0.0,2425.75625,2425.93625,9936634.88,1677875.661262502,1118.5371275,107.32034625,3382.138105,431.5595375,9909.03125,2006.37,9908.03125,2015.465,2016.465,2010.77125,100.0,0.0,800,,ExRaBitQ4 symmetric Vamana + DB1 x INT8 production search,05c-ours-release-native-odirect-v2,,,,,,,,,,True,True,4096,,,passed,b50cf04323ed5196b80e97cf7e6cbdceccffacc7,Ours-Disk
05c,agnews,Ours-Disk,hybrid_disk,,agnews_05c_rerun_20260901_152210,,32,2.0,beam1,500,500,db1+coalescing+reuse,standard,1,0.994375,15.274068596,1822508.055986251,1781063.295,2526318.358,2767976.744,,,,,1360.851931572,1019435246,26259456.0,76932.0,758075392,407003078.0,905562614.0,262619136.0,0.0,2597.53,2597.7175,10640250.88,1812304.70692375,1199.718465,106.1699025,3843.28029375,456.26764625,10598.7325,2143.7475,10597.7325,2152.56125,2153.56125,2147.12375,100.0,0.0,800,,ExRaBitQ4 symmetric Vamana + DB1 x INT8 production search,05c-ours-release-native-odirect-v2,,,,,,,,,,True,True,4096,,,passed,b50cf04323ed5196b80e97cf7e6cbdceccffacc7,Ours-Disk
05c,agnews,Ours-Disk,hybrid_disk,,agnews_05c_rerun_20260901_152210,,32,2.0,beam1,540,540,db1+coalescing+reuse,standard,1,0.994375,14.269346836,1950891.046477501,1941765.219,2709541.213,2974912.546,,,,,1360.851931572,1019435246,26259456.0,76932.0,787505152,407003078.0,905562614.0,262619136.0,0.0,2768.3275,2768.52,11339857.92,1940402.417915002,1282.26604875,107.20404125,3859.57756375,442.99688875,11277.63,2279.90125,11276.63,2288.72875,2289.72875,2282.47125,100.0,0.0,800,,ExRaBitQ4 symmetric Vamana + DB1 x INT8 production search,05c-ours-release-native-odirect-v2,,,,,,,,,,True,True,4096,,,passed,b50cf04323ed5196b80e97cf7e6cbdceccffacc7,Ours-Disk
05c,agnews,Ours-Disk,hybrid_disk,,agnews_05c_rerun_20260901_152210,,32,2.0,beam1,580,580,db1+coalescing+reuse,standard,1,0.994375,13.454388966,2076208.410758751,2035152.122,2821804.288,3186347.576,,,,,1360.851931572,1019435246,26259456.0,76932.0,818089984,407003078.0,905562614.0,262619136.0,0.0,2938.25625,2938.45375,12035906.56,2064738.091537501,1361.461185,109.11476125,4317.0307075,454.01395,11953.185,2415.505,11952.185,2424.09,2425.09,2416.94875,100.0,0.0,800,,ExRaBitQ4 symmetric Vamana + DB1 x INT8 production search,05c-ours-release-native-odirect-v2,,,,,,,,,,True,True,4096,,,passed,b50cf04323ed5196b80e97cf7e6cbdceccffacc7,Ours-Disk
