layer,dataset,method,storage_mode,phase,run_id,repeat_id,workers,search_dram_budget_gib,config_id,search_param,search_width,ablation,cache_mode,beam_width,recall,qps,latency_mean_us,latency_p50_us,latency_p95_us,latency_p99_us,fixed_candidate_recall_at_10,mean_relative_error,p95_relative_error,pairwise_flip_rate,index_size_mb,resident_bytes,cache_bytes,cache_nodes,peak_rss_bytes,ours_4bit_payload_bytes,ours_8bit_payload_bytes,ours_adjacency_bytes,ours_fp32_base_bytes,io_requests_per_query,sectors_4k_per_query,bytes_read_per_query,io_wait_us,distance_compute_us,query_prep_us,queue_compute_us,rerank_us,visited_nodes,distance_evaluations,db1_checks,db1_survivors,full4_candidates,full4_page_reads,rerank_candidates,rerank_page_reads,query_count,source_suite,source_kernel,implementation_fingerprint,native_binary_sha256,input_manifest_sha256,source_index_manifest_sha256,query_split_sha256,query_order_sha256,query_order_seed,shared_graph_sha256,source_graph_sha256,graph_role,direct_io,native_aio,page_size,formal_ready,artifact_path,method_display,layer_display
05c,gist,OG-LVQ-DiskPort,hybrid_disk,test,gist_test_20260829_204245,0,32,2.0,LVQ4_R64_W400,W=27,27,,standard,1,0.77375,10.8654,2775160.0,2762930.0,3643520.0,4171280.0,,,,,818.461,7952,,,12048,,,,,1773.3,1773.3,7263430.0,2756560.0,2775160.0,0.164001,2775160.0,0.0,33.2425,1739.06,,,,,,,800,03_system_fair,official SVS LVQ4 distance kernel,05c-og-lvq-svs-layout-native-odirect-v1,c5ae806ecc0b843514ced45ee2b2507e8a03956707086140d22939ddac12d7c6,7dd8941dcdf9a40c2444d3d84fabfc80df5e9bdf48e58404ee6acfe904091cf5,62c0a824e813255fd8caa7aa2229a5f31750cf605ab547953be7b95734d15667,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354,c43f3255726fed92ee142584ccd3a88728861862cb38f7c3defce8669ea501e6,20260813,,,,True,True,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05C_disk_system_fair/gist/artifacts/test/OG-LVQ-DiskPort__hybrid_disk__B2__standard__w32__r0.json,OG-LVQ,05C system
05c,gist,OG-LVQ-DiskPort,hybrid_disk,test,gist_test_20260829_204245,0,32,2.0,LVQ4_R64_W400,W=28,28,,standard,1,0.778625,10.6996,2826180.0,2823440.0,3686980.0,4278330.0,,,,,818.461,7952,,,12048,,,,,1814.31,1814.31,7431420.0,2807160.0,2826180.0,0.148538,2826180.0,0.0,34.12,1779.19,,,,,,,800,03_system_fair,official SVS LVQ4 distance kernel,05c-og-lvq-svs-layout-native-odirect-v1,c5ae806ecc0b843514ced45ee2b2507e8a03956707086140d22939ddac12d7c6,7dd8941dcdf9a40c2444d3d84fabfc80df5e9bdf48e58404ee6acfe904091cf5,62c0a824e813255fd8caa7aa2229a5f31750cf605ab547953be7b95734d15667,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354,c43f3255726fed92ee142584ccd3a88728861862cb38f7c3defce8669ea501e6,20260813,,,,True,True,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05C_disk_system_fair/gist/artifacts/test/OG-LVQ-DiskPort__hybrid_disk__B2__standard__w32__r0.json,OG-LVQ,05C system
05c,gist,OG-LVQ-DiskPort,hybrid_disk,test,gist_test_20260829_204245,0,32,2.0,LVQ4_R64_W400,W=29,29,,standard,1,0.78425,10.3914,2907570.0,2891910.0,3777120.0,4170230.0,,,,,818.461,7952,,,12048,,,,,1860.35,1860.35,7620000.0,2888070.0,2907570.0,0.149028,2907570.0,0.0,35.0988,1824.25,,,,,,,800,03_system_fair,official SVS LVQ4 distance kernel,05c-og-lvq-svs-layout-native-odirect-v1,c5ae806ecc0b843514ced45ee2b2507e8a03956707086140d22939ddac12d7c6,7dd8941dcdf9a40c2444d3d84fabfc80df5e9bdf48e58404ee6acfe904091cf5,62c0a824e813255fd8caa7aa2229a5f31750cf605ab547953be7b95734d15667,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354,c43f3255726fed92ee142584ccd3a88728861862cb38f7c3defce8669ea501e6,20260813,,,,True,True,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05C_disk_system_fair/gist/artifacts/test/OG-LVQ-DiskPort__hybrid_disk__B2__standard__w32__r0.json,OG-LVQ,05C system
05c,gist,OG-LVQ-DiskPort,hybrid_disk,test,gist_test_20260829_204245,0,32,2.0,LVQ4_R64_W400,W=30,30,,standard,1,0.788625,10.062,3007370.0,3011630.0,3955710.0,4425710.0,,,,,818.461,7952,,,12048,,,,,1903.03,1903.03,7794790.0,2987340.0,3007370.0,0.149049,3007370.0,0.0,36.0037,1866.02,,,,,,,800,03_system_fair,official SVS LVQ4 distance kernel,05c-og-lvq-svs-layout-native-odirect-v1,c5ae806ecc0b843514ced45ee2b2507e8a03956707086140d22939ddac12d7c6,7dd8941dcdf9a40c2444d3d84fabfc80df5e9bdf48e58404ee6acfe904091cf5,62c0a824e813255fd8caa7aa2229a5f31750cf605ab547953be7b95734d15667,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354,c43f3255726fed92ee142584ccd3a88728861862cb38f7c3defce8669ea501e6,20260813,,,,True,True,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05C_disk_system_fair/gist/artifacts/test/OG-LVQ-DiskPort__hybrid_disk__B2__standard__w32__r0.json,OG-LVQ,05C system
05c,gist,OG-LVQ-DiskPort,hybrid_disk,test,gist_test_20260829_204245,0,32,2.0,LVQ4_R64_W400,W=40,40,,standard,1,0.82075,8.25037,3705020.0,3727720.0,4618530.0,5116400.0,,,,,818.461,7952,,,12048,,,,,2344.45,2344.45,9602860.0,3679320.0,3705020.0,0.157055,3705020.0,0.0,45.5463,2297.9,,,,,,,800,03_system_fair,official SVS LVQ4 distance kernel,05c-og-lvq-svs-layout-native-odirect-v1,c5ae806ecc0b843514ced45ee2b2507e8a03956707086140d22939ddac12d7c6,7dd8941dcdf9a40c2444d3d84fabfc80df5e9bdf48e58404ee6acfe904091cf5,62c0a824e813255fd8caa7aa2229a5f31750cf605ab547953be7b95734d15667,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354,c43f3255726fed92ee142584ccd3a88728861862cb38f7c3defce8669ea501e6,20260813,,,,True,True,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05C_disk_system_fair/gist/artifacts/test/OG-LVQ-DiskPort__hybrid_disk__B2__standard__w32__r0.json,OG-LVQ,05C system
05c,gist,OG-LVQ-DiskPort,hybrid_disk,test,gist_test_20260829_204245,0,32,2.0,LVQ4_R64_W400,W=50,50,,standard,1,0.83925,6.96831,4414710.0,4494900.0,5480160.0,5990520.0,,,,,818.461,7952,,,12048,,,,,2774.71,2774.71,11365200.0,4383610.0,4414710.0,0.152584,4414710.0,0.0,55.13,2718.58,,,,,,,800,03_system_fair,official SVS LVQ4 distance kernel,05c-og-lvq-svs-layout-native-odirect-v1,c5ae806ecc0b843514ced45ee2b2507e8a03956707086140d22939ddac12d7c6,7dd8941dcdf9a40c2444d3d84fabfc80df5e9bdf48e58404ee6acfe904091cf5,62c0a824e813255fd8caa7aa2229a5f31750cf605ab547953be7b95734d15667,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354,c43f3255726fed92ee142584ccd3a88728861862cb38f7c3defce8669ea501e6,20260813,,,,True,True,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05C_disk_system_fair/gist/artifacts/test/OG-LVQ-DiskPort__hybrid_disk__B2__standard__w32__r0.json,OG-LVQ,05C system
05c,gist,OG-LVQ-DiskPort,hybrid_disk,test,gist_test_20260829_204245,0,32,2.0,LVQ4_R64_W400,W=60,60,,standard,1,0.855375,6.00209,5148450.0,5273590.0,6313680.0,6688360.0,,,,,818.461,7952,,,12048,,,,,3200.07,3200.07,13107500.0,5111950.0,5148450.0,0.152963,5148450.0,0.0,64.795,3134.28,,,,,,,800,03_system_fair,official SVS LVQ4 distance kernel,05c-og-lvq-svs-layout-native-odirect-v1,c5ae806ecc0b843514ced45ee2b2507e8a03956707086140d22939ddac12d7c6,7dd8941dcdf9a40c2444d3d84fabfc80df5e9bdf48e58404ee6acfe904091cf5,62c0a824e813255fd8caa7aa2229a5f31750cf605ab547953be7b95734d15667,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354,c43f3255726fed92ee142584ccd3a88728861862cb38f7c3defce8669ea501e6,20260813,,,,True,True,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05C_disk_system_fair/gist/artifacts/test/OG-LVQ-DiskPort__hybrid_disk__B2__standard__w32__r0.json,OG-LVQ,05C system
05c,gist,OG-LVQ-DiskPort,hybrid_disk,test,gist_test_20260829_204245,0,32,2.0,LVQ4_R64_W400,W=70,70,,standard,1,0.866,5.27315,5866060.0,6001400.0,7026170.0,7364540.0,,,,,818.461,7952,,,12048,,,,,3622.1,3622.1,14836100.0,5823720.0,5866060.0,0.150246,5866060.0,0.0,74.6338,3546.47,,,,,,,800,03_system_fair,official SVS LVQ4 distance kernel,05c-og-lvq-svs-layout-native-odirect-v1,c5ae806ecc0b843514ced45ee2b2507e8a03956707086140d22939ddac12d7c6,7dd8941dcdf9a40c2444d3d84fabfc80df5e9bdf48e58404ee6acfe904091cf5,62c0a824e813255fd8caa7aa2229a5f31750cf605ab547953be7b95734d15667,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354,c43f3255726fed92ee142584ccd3a88728861862cb38f7c3defce8669ea501e6,20260813,,,,True,True,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05C_disk_system_fair/gist/artifacts/test/OG-LVQ-DiskPort__hybrid_disk__B2__standard__w32__r0.json,OG-LVQ,05C system
05c,gist,OG-LVQ-DiskPort,hybrid_disk,test,gist_test_20260829_204245,0,32,2.0,LVQ4_R64_W400,W=80,80,,standard,1,0.875375,4.72115,6573160.0,6719710.0,8029170.0,8451770.0,,,,,818.461,7952,,,12048,,,,,4033.28,4033.28,16520300.0,6523320.0,6573160.0,0.156975,6573160.0,0.0,84.4087,3947.87,,,,,,,800,03_system_fair,official SVS LVQ4 distance kernel,05c-og-lvq-svs-layout-native-odirect-v1,c5ae806ecc0b843514ced45ee2b2507e8a03956707086140d22939ddac12d7c6,7dd8941dcdf9a40c2444d3d84fabfc80df5e9bdf48e58404ee6acfe904091cf5,62c0a824e813255fd8caa7aa2229a5f31750cf605ab547953be7b95734d15667,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354,c43f3255726fed92ee142584ccd3a88728861862cb38f7c3defce8669ea501e6,20260813,,,,True,True,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05C_disk_system_fair/gist/artifacts/test/OG-LVQ-DiskPort__hybrid_disk__B2__standard__w32__r0.json,OG-LVQ,05C system
05c,gist,OG-LVQ-DiskPort,hybrid_disk,test,gist_test_20260829_204245,0,32,2.0,LVQ4_R64_W400,W=90,90,,standard,1,0.88025,4.24695,7282740.0,7509240.0,8688200.0,9128720.0,,,,,818.461,7952,,,12048,,,,,4436.76,4436.76,18173000.0,7226830.0,7282740.0,0.153715,7282740.0,0.0,94.205,4341.56,,,,,,,800,03_system_fair,official SVS LVQ4 distance kernel,05c-og-lvq-svs-layout-native-odirect-v1,c5ae806ecc0b843514ced45ee2b2507e8a03956707086140d22939ddac12d7c6,7dd8941dcdf9a40c2444d3d84fabfc80df5e9bdf48e58404ee6acfe904091cf5,62c0a824e813255fd8caa7aa2229a5f31750cf605ab547953be7b95734d15667,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354,c43f3255726fed92ee142584ccd3a88728861862cb38f7c3defce8669ea501e6,20260813,,,,True,True,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05C_disk_system_fair/gist/artifacts/test/OG-LVQ-DiskPort__hybrid_disk__B2__standard__w32__r0.json,OG-LVQ,05C system
05c,gist,OG-LVQ-DiskPort,hybrid_disk,test,gist_test_20260829_204245,0,32,2.0,LVQ4_R64_W400,W=100,100,,standard,1,0.885,3.92619,7934620.0,8140730.0,9582040.0,10030500.0,,,,,818.461,7952,,,12048,,,,,4838.48,4838.48,19818400.0,7871260.0,7934620.0,0.158493,7934620.0,0.0,104.112,4733.36,,,,,,,800,03_system_fair,official SVS LVQ4 distance kernel,05c-og-lvq-svs-layout-native-odirect-v1,c5ae806ecc0b843514ced45ee2b2507e8a03956707086140d22939ddac12d7c6,7dd8941dcdf9a40c2444d3d84fabfc80df5e9bdf48e58404ee6acfe904091cf5,62c0a824e813255fd8caa7aa2229a5f31750cf605ab547953be7b95734d15667,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354,c43f3255726fed92ee142584ccd3a88728861862cb38f7c3defce8669ea501e6,20260813,,,,True,True,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05C_disk_system_fair/gist/artifacts/test/OG-LVQ-DiskPort__hybrid_disk__B2__standard__w32__r0.json,OG-LVQ,05C system
05c,gist,OG-LVQ-DiskPort,hybrid_disk,test,gist_test_20260829_204245,0,32,2.0,LVQ4_R64_W400,W=140,140,,standard,1,0.895375,2.96572,10534700.0,10858700.0,12693400.0,13213200.0,,,,,818.461,7952,,,12048,,,,,6378.49,6378.49,26126300.0,10443700.0,10534700.0,0.159071,10534700.0,0.0,143.781,6233.71,,,,,,,800,03_system_fair,official SVS LVQ4 distance kernel,05c-og-lvq-svs-layout-native-odirect-v1,c5ae806ecc0b843514ced45ee2b2507e8a03956707086140d22939ddac12d7c6,7dd8941dcdf9a40c2444d3d84fabfc80df5e9bdf48e58404ee6acfe904091cf5,62c0a824e813255fd8caa7aa2229a5f31750cf605ab547953be7b95734d15667,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354,c43f3255726fed92ee142584ccd3a88728861862cb38f7c3defce8669ea501e6,20260813,,,,True,True,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05C_disk_system_fair/gist/artifacts/test/OG-LVQ-DiskPort__hybrid_disk__B2__standard__w32__r0.json,OG-LVQ,05C system
05c,gist,OG-LVQ-DiskPort,hybrid_disk,test,gist_test_20260829_204245,0,32,2.0,LVQ4_R64_W400,W=180,180,,standard,1,0.90025,2.3833,13140600.0,13622600.0,15840000.0,16525900.0,,,,,818.461,7952,,,12048,,,,,7841.69,7841.69,32119600.0,13012500.0,13140600.0,0.161844,13140600.0,0.0,183.574,7657.12,,,,,,,800,03_system_fair,official SVS LVQ4 distance kernel,05c-og-lvq-svs-layout-native-odirect-v1,c5ae806ecc0b843514ced45ee2b2507e8a03956707086140d22939ddac12d7c6,7dd8941dcdf9a40c2444d3d84fabfc80df5e9bdf48e58404ee6acfe904091cf5,62c0a824e813255fd8caa7aa2229a5f31750cf605ab547953be7b95734d15667,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354,c43f3255726fed92ee142584ccd3a88728861862cb38f7c3defce8669ea501e6,20260813,,,,True,True,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05C_disk_system_fair/gist/artifacts/test/OG-LVQ-DiskPort__hybrid_disk__B2__standard__w32__r0.json,OG-LVQ,05C system
05c,gist,OG-LVQ-DiskPort,hybrid_disk,test,gist_test_20260829_204245,0,32,2.0,LVQ4_R64_W400,W=220,220,,standard,1,0.901875,2.00829,15605900.0,16273900.0,18834000.0,19456300.0,,,,,818.461,7952,,,12048,,,,,9239.2,9239.2,37843800.0,15442800.0,15605900.0,0.161613,15605900.0,0.0,223.39,9014.81,,,,,,,800,03_system_fair,official SVS LVQ4 distance kernel,05c-og-lvq-svs-layout-native-odirect-v1,c5ae806ecc0b843514ced45ee2b2507e8a03956707086140d22939ddac12d7c6,7dd8941dcdf9a40c2444d3d84fabfc80df5e9bdf48e58404ee6acfe904091cf5,62c0a824e813255fd8caa7aa2229a5f31750cf605ab547953be7b95734d15667,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354,c43f3255726fed92ee142584ccd3a88728861862cb38f7c3defce8669ea501e6,20260813,,,,True,True,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05C_disk_system_fair/gist/artifacts/test/OG-LVQ-DiskPort__hybrid_disk__B2__standard__w32__r0.json,OG-LVQ,05C system
